swi_issue_id,issue_name,Year,Quarter,lobbying_expenses
66,HIPAA,2013,3,83562148.26681670566
66,HIPAA,2014,2,84679108.36954791862
66,HIPAA,2015,1,88920532.28158418522
66,HIPAA,2015,4,82220608.67160201072
66,HIPAA,2016,3,87106406.94775228887
66,HIPAA,2017,2,97324497.43922881518
66,HIPAA,2018,1,101602497.59567236413
69,Right to Try,2015,4,82220608.67160201072
69,Right to Try,2016,3,87106406.94775228887
69,Right to Try,2017,2,97324497.43922881518
69,Right to Try,2018,1,101602497.59567236413
69,Right to Try,2018,4,96691709.20913900907
69,Right to Try,2019,3,105569783.01967813436
69,Right to Try,2020,2,114632038.31303055922
69,Right to Try,2021,1,119545459.97083243602
70,Artificial Intelligence,2022,4,18651982.68500115722
70,Artificial Intelligence,2023,3,19550093.15738046452
70,Artificial Intelligence,2024,2,21067001.48894141529
71,Cybersecurity,2017,4,7892389.98181104079
71,Cybersecurity,2018,3,8365593.23594324126
71,Cybersecurity,2019,2,10828594.25475255509
71,Cybersecurity,2020,1,12602980.60259533959
71,Cybersecurity,2020,4,12955183.07065405447
71,Cybersecurity,2021,3,17092717.92560470057
71,Cybersecurity,2022,2,19062637.85963607330
71,Cybersecurity,2023,1,19015897.47043368732
71,Cybersecurity,2023,4,20519078.29044946316
71,Cybersecurity,2024,3,21829354.50772285583
69,Right to Try,2019,1,107009296.70662465366
71,Cybersecurity,2013,4,7764468.25528753097
71,Cybersecurity,2014,3,7968298.66113149633
71,Cybersecurity,2015,2,9298312.66460222735
71,Cybersecurity,2016,1,9429785.02167766645
71,Cybersecurity,2016,4,8223543.75086516022
71,Cybersecurity,2017,3,7914599.90811647448
71,Cybersecurity,2018,2,8434643.38884222869
71,Cybersecurity,2019,1,10941298.51114433489
71,Cybersecurity,2019,4,12768087.26519938076
71,Cybersecurity,2020,3,11821753.86154514940
71,Cybersecurity,2021,2,14566267.94691056698
71,Cybersecurity,2022,1,19369034.57299587697
71,Cybersecurity,2022,4,18651982.68500115722
71,Cybersecurity,2023,3,19550093.15738046452
71,Cybersecurity,2024,2,21067001.48894141529
72,Cloud Computing,2010,3,109196570.41802992347
72,Cloud Computing,2011,2,7063757.36392350283
72,Cloud Computing,2012,1,8156350.47323984005
65,Pharmacy Benefit Managers (PBM),2024,4,31429528.29905295788
67,Affordable Care Act (ACA),2021,4,123582339.97598742961
67,Affordable Care Act (ACA),2022,3,128296208.44537840686
67,Affordable Care Act (ACA),2023,2,123253456.92609727753
67,Affordable Care Act (ACA),2024,1,135431306.82228450609
67,Affordable Care Act (ACA),2024,4,125296058.58052708967
68,Controlled Substance Act,2010,3,18495722.08365293026
68,Controlled Substance Act,2011,2,18093145.67118068162
68,Controlled Substance Act,2012,1,21463120.69035223987
70,Artificial Intelligence,2010,3,109196570.41802992347
70,Artificial Intelligence,2011,2,7063757.36392350283
70,Artificial Intelligence,2012,1,8156350.47323984005
70,Artificial Intelligence,2012,4,8081892.41611235287
70,Artificial Intelligence,2013,3,7148032.03864166957
70,Artificial Intelligence,2014,2,8076311.53313258231
70,Artificial Intelligence,2015,1,8459344.97268605949
70,Artificial Intelligence,2015,4,8598962.07794975005
70,Artificial Intelligence,2016,3,8173786.35039322079
70,Artificial Intelligence,2017,2,8601953.01988177536
70,Artificial Intelligence,2018,1,8581662.43477532313
71,Cybersecurity,2010,1,8217487.45032357831
71,Cybersecurity,2010,4,8451367.20422404426
71,Cybersecurity,2011,3,7226296.95094557095
71,Cybersecurity,2012,2,7374212.37219054666
71,Cybersecurity,2013,1,7717174.03139982592
72,Cloud Computing,2012,4,8081892.41611235287
72,Cloud Computing,2013,3,7148032.03864166957
72,Cloud Computing,2014,2,8076311.53313258231
72,Cloud Computing,2015,1,8459344.97268605949
72,Cloud Computing,2015,4,8598962.07794975005
72,Cloud Computing,2016,3,8173786.35039322079
72,Cloud Computing,2017,2,8601953.01988177536
72,Cloud Computing,2018,1,8581662.43477532313
72,Cloud Computing,2018,4,9341258.06372451016
72,Cloud Computing,2019,3,12233926.25711591395
72,Cloud Computing,2020,2,11989829.83102680502
72,Cloud Computing,2021,1,13504628.15506298759
72,Cloud Computing,2021,4,17784821.06869496233
72,Cloud Computing,2022,3,19794241.19839196986
72,Cloud Computing,2023,2,20050636.32428635625
72,Cloud Computing,2024,1,22887903.10930341477
69,Right to Try,2019,4,104888993.13977522741
69,Right to Try,2020,3,113568620.22752419439
69,Right to Try,2021,2,119833723.56067954143
69,Right to Try,2022,1,134318227.46841347565
69,Right to Try,2022,4,128052286.46017137095
69,Right to Try,2023,3,127360106.31531812064
69,Right to Try,2024,2,131857261.39591978783
70,Artificial Intelligence,2014,4,8339821.88796741352
70,Artificial Intelligence,2015,3,8624830.00414523506
70,Artificial Intelligence,2016,2,8949475.84616604995
70,Artificial Intelligence,2017,1,8505657.50890111295
70,Artificial Intelligence,2017,4,7892389.98181104079
70,Artificial Intelligence,2018,3,8365593.23594324126
70,Artificial Intelligence,2019,2,10828594.25475255509
70,Artificial Intelligence,2020,1,12602980.60259533959
70,Artificial Intelligence,2020,4,12955183.07065405447
70,Artificial Intelligence,2021,3,17092717.92560470057
70,Artificial Intelligence,2022,2,19062637.85963607330
70,Artificial Intelligence,2023,1,19015897.47043368732
70,Artificial Intelligence,2023,4,20519078.29044946316
70,Artificial Intelligence,2024,3,21829354.50772285583
71,Cybersecurity,2010,3,109196570.41802992347
71,Cybersecurity,2011,2,7063757.36392350283
71,Cybersecurity,2012,1,8156350.47323984005
71,Cybersecurity,2012,4,8081892.41611235287
71,Cybersecurity,2013,3,7148032.03864166957
71,Cybersecurity,2014,2,8076311.53313258231
71,Cybersecurity,2015,1,8459344.97268605949
71,Cybersecurity,2015,4,8598962.07794975005
71,Cybersecurity,2016,3,8173786.35039322079
71,Cybersecurity,2017,2,8601953.01988177536
71,Cybersecurity,2018,1,8581662.43477532313
71,Cybersecurity,2018,4,9341258.06372451016
71,Cybersecurity,2019,3,12233926.25711591395
71,Cybersecurity,2020,2,11989829.83102680502
71,Cybersecurity,2021,1,13504628.15506298759
72,Cloud Computing,2010,1,8217487.45032357831
72,Cloud Computing,2010,4,8451367.20422404426
72,Cloud Computing,2011,3,7226296.95094557095
72,Cloud Computing,2012,2,7374212.37219054666
72,Cloud Computing,2013,1,7717174.03139982592
72,Cloud Computing,2013,4,7764468.25528753097
72,Cloud Computing,2014,3,7968298.66113149633
72,Cloud Computing,2015,2,9298312.66460222735
72,Cloud Computing,2016,1,9429785.02167766645
69,Right to Try,2021,4,123468937.23484154385
69,Right to Try,2022,3,129649530.15340008587
69,Right to Try,2023,2,126122237.82077538405
69,Right to Try,2024,1,138216585.67041838643
69,Right to Try,2024,4,128645997.56578504016
70,Artificial Intelligence,2018,4,9341258.06372451016
70,Artificial Intelligence,2019,3,12233926.25711591395
70,Artificial Intelligence,2020,2,11989829.83102680502
70,Artificial Intelligence,2021,1,13504628.15506298759
70,Artificial Intelligence,2021,4,17784821.06869496233
70,Artificial Intelligence,2022,3,19794241.19839196986
70,Artificial Intelligence,2023,2,20050636.32428635625
70,Artificial Intelligence,2024,1,22887903.10930341477
70,Artificial Intelligence,2024,4,22267073.11342839108
71,Cybersecurity,2010,2,8774941.98064086851
71,Cybersecurity,2011,1,8493970.89390783476
71,Cybersecurity,2011,4,7260811.27237702042
71,Cybersecurity,2012,3,7486287.04415696046
71,Cybersecurity,2013,2,7679380.31815607794
71,Cybersecurity,2014,1,7843482.16745259034
71,Cybersecurity,2014,4,8339821.88796741352
71,Cybersecurity,2015,3,8624830.00414523506
71,Cybersecurity,2016,2,8949475.84616604995
71,Cybersecurity,2017,1,8505657.50890111295
72,Cloud Computing,2010,2,8774941.98064086851
72,Cloud Computing,2011,1,8493970.89390783476
72,Cloud Computing,2011,4,7260811.27237702042
72,Cloud Computing,2012,3,7486287.04415696046
72,Cloud Computing,2013,2,7679380.31815607794
72,Cloud Computing,2014,1,7843482.16745259034
72,Cloud Computing,2014,4,8339821.88796741352
72,Cloud Computing,2015,3,8624830.00414523506
72,Cloud Computing,2016,2,8949475.84616604995
72,Cloud Computing,2017,1,8505657.50890111295
72,Cloud Computing,2017,4,7892389.98181104079
72,Cloud Computing,2018,3,8365593.23594324126
72,Cloud Computing,2019,2,10828594.25475255509
72,Cloud Computing,2020,1,12602980.60259533959
