swi_issue_id,issue_name,issue_description,Year,Quarter,LDA_frequency
14,"Banking, Finance, and Domestic Commerce","Banking, finance, and domestic commerce subtopics, apporpriations for domestic commerce agencies, and issues related to domestic commerce",2023,1,4815
14,"Banking, Finance, and Domestic Commerce","Banking, finance, and domestic commerce subtopics, apporpriations for domestic commerce agencies, and issues related to domestic commerce",2023,4,4875
14,"Banking, Finance, and Domestic Commerce","Banking, finance, and domestic commerce subtopics, apporpriations for domestic commerce agencies, and issues related to domestic commerce",2024,3,5111
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2015,4,2037
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2016,3,2153
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2017,2,2197
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2018,1,2282
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2018,4,2262
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2019,3,2352
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2020,2,2510
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2021,1,2408
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2021,4,2577
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2022,3,2781
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2023,2,2942
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2024,1,3090
15,Defense,"Defense and military subtopics, defense appropriations, veterans, and defense policy",2024,4,3070
17,Foreign Trade,"International trade subtopics, appropriations for trade agencies, and trade policy",2021,4,1464
17,Foreign Trade,"International trade subtopics, appropriations for trade agencies, and trade policy",2022,3,1479
17,Foreign Trade,"International trade subtopics, appropriations for trade agencies, and trade policy",2023,2,1437
17,Foreign Trade,"International trade subtopics, appropriations for trade agencies, and trade policy",2024,1,1425
17,Foreign Trade,"International trade subtopics, appropriations for trade agencies, and trade policy",2024,4,1413
18,International Affairs and Foreign Aid,"International affairs subtopics, appropriations for international affairs agencies, foreign aid policy, and international affairs policy",2010,3,337
18,International Affairs and Foreign Aid,"International affairs subtopics, appropriations for international affairs agencies, foreign aid policy, and international affairs policy",2011,2,332
18,International Affairs and Foreign Aid,"International affairs subtopics, appropriations for international affairs agencies, foreign aid policy, and international affairs policy",2012,1,349
20,Public Lands and Water Management,"Public lands subtopics, appropriations for interior and public lands agencies, and policy related to public lands, water management, forest management, parks, and Native American issues",2010,3,834
7,Environment,"Environmental subtopics, appropriations for environmental agencies, and environmental policy",2023,2,1585
7,Environment,"Environmental subtopics, appropriations for environmental agencies, and environmental policy",2024,1,1665
7,Environment,"Environmental subtopics, appropriations for environmental agencies, and environmental policy",2024,4,1586
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2013,4,1554
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2014,3,1518
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2015,2,1502
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2016,1,1488
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2016,4,1365
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2017,3,1406
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2018,2,1388
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2019,1,1305
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2019,4,1320
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2020,3,1360
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2021,2,1538
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2022,1,1684
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2022,4,1732
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2023,3,1830
8,Energy,"Energy subtopics, appropriations for energy agencies, and energy policy",2024,2,1825
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2010,2,315
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2011,1,295
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2011,4,315
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2012,3,331
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2013,2,733
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2014,1,591
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2014,4,471
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2015,3,446
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2016,2,410
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2017,1,516
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2017,4,706
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2018,3,694
9,Immigration,"Observations related to immigration, undocumented immigration, visa issues, and refugees",2019,2,667
11,"Law, Crime, and Family Issues","Law, crime, and family issue subtopics and issues related to law and crime",2024,2,571
